INCO_Term_Group,Region,Vendor_Frequency_Bin,Continent,First Line Designation,Shipment Mode
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,1,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,1,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,1,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,1,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,3,0,Air_All
3,1,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,1,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,3,0,Ground_Sea
3,0,0,3,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,1,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,1,0,0,0,Air_All
3,0,0,0,0,Air_All
3,2,0,0,0,Air_All
3,1,0,0,0,Air_All
3,1,0,0,0,Air_All
3,1,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,1,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,1,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,1,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,1,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,3,0,Air_All
3,0,0,3,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,1,0,2,0,Air_All
3,1,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,3,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,4,0,Air_All
3,0,0,4,0,Air_All
3,0,0,4,0,Air_All
3,0,0,4,0,Air_All
3,0,0,4,0,Air_All
3,0,0,2,0,Air_All
3,1,0,0,0,Ground_Sea
3,1,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,1,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,2,0,Air_All
3,0,0,2,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Air_All
3,0,0,1,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Air_All
3,0,0,0,0,Ground_Sea
3,0,0,0,0,Ground_Sea
